"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------213"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------716.985"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------236"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------690.28876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------257"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------654.6937"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------285"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------622.9125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------310"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------573.33374"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------349"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------546.6375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------370"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------512.3138"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------397"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------484.34625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------419"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------447.48"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------448"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------409.3425"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------478"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------380.10376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------501"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------341.96625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------531"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------297.4725"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------566"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------268.23376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------589"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------207.21375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------637"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------185.60251"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------654"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------138.56625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------691"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------88.9875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------730"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------53.3925"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------758"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------814"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------18"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------56"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------99"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------122"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------181"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------201"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------232"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------264"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------292"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------328"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------357"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------389"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------422"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to help Board"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --15"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","------------------------closeMenuBoard"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","SoundManager.bgm","!= null"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","bgm.isPlaying()","true"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1001"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to menuBoard"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1000"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1017.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------996.66003"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------16"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------962.33624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------43"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------931.82623"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------67"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------892.4175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------98"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------872.0775"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------114"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------840.29626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------139"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------813.6"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------160"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------761.47876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------201"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------741.13873"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------217"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------699.1875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------250"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------659.77875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------281"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------597.4875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------330"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------580.96124"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------343"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------536.4675"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------378"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------509.77124"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------399"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------476.71875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------425"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------424.5975"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------466"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------404.2575"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------482"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------363.5775"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------514"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------336.88126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------535"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------302.5575"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------562"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------265.69125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------591"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------237.72375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------613"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------203.4"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------640"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------161.44875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------673"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------136.02376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------693"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------104.2425"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------718"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------67.37625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------747"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------34.32375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------773"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------804"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------31"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------59"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------87"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------111"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------154"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------180"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------219"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------245"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------299"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------319"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------350"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------380"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------403"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","play background music","play background music"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to help Board"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","------------------------closeMenuBoard"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","SoundManager.bgm","!= null"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","bgm.isPlaying()","true"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1001"
"<android.view.View: void setVisibility(int)>","8"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --15"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to menuBoard"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1000"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1017.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------978.8625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------30"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------938.1825"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------62"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------919.1138"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------77"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------850.46625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------131"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------836.4825"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------142"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------799.6163"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------171"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------762.75"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------200"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------723.34125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------231"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------701.73"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------248"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------662.3212"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------279"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------615.28503"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------316"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------592.4025"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------334"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------550.45123"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------367"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------513.585"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------396"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------491.97375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------413"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------458.92126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------439"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------404.2575"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------482"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------385.18875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------497"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------339.42377"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------533"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------291.11624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------571"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------270.77625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------587"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------231.36751"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------618"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------191.95876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------649"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------166.53375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------669"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------119.4975"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------706"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------82.63125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------735"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------39.40875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------769"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------10.17"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------792"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------820"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------32"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------57"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------81"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------119"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------148"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------173"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------205"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------231"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------255"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------288"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------316"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------338"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------367"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------402"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","play background music","play background music"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to select board"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","------------------------closeMenuBoard"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","SoundManager.bgm","!= null"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","bgm.isPlaying()","true"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1001"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","opening select board..."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","level:  0"
"<android.view.View: void setVisibility(int)>","8"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleX"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleY"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","do not need to scale 22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleX"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleY"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","do not need to scale 22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleX"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleY"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","do not need to scale 22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleX"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","2.47125 scaleY"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","do not need to scale 22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","decode resource wrong!"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","1.4015265 scaleX"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","on pause. game activity"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","sound pause"
"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","1977"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","1080"
"<android.view.View: void setKeepScreenOn(boolean)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","gameThread starting"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","on start."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","on resume."
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","**************************surfaceCreated"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","**************************surface Changed"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","1977"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","1080"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","setSurfaceSize"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","com.Company1.ProductCxq.SniperView$GameThread>>>>>>>>>>>>>","has lock of mSurfaceHolder   false"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","com.Company1.ProductCxq.SniperView$GameThread>>>>>>>>>>>>>","has lock of mSurfaceHolder   true"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","com.Company1.ProductCxq.SniperView$GameThread>>>>>>>>>>>>>","draw loading"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","com.Company1.ProductCxq.SniperView>>>>>>>>>>>>>","loading start"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","Loading Texture","-------------loading texture"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","scaleX","--------------2.47125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","scaleY","--------------2.25"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","48"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","28"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","mFontHeight-------------,","48"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","API_LEVEL","28"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
