"<dalvik.system.VMRuntime: float setTargetHeapUtilization(float)>","0.75"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Master"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 1 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Brucee Lee"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 24 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Lords of Kongfu"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Get 20,000 score in level 1!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","The Flash"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 600,000!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Invincible Ninja"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 1200,000!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Apprentice"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 100 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Apprentice"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 100 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Peter Pan"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 2000 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Slash Madman"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 30000 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Master"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 1 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Brucee Lee"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 24 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Lords of Kongfu"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Get 20,000 score in level 1!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","The Flash"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 600,000!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Invincible Ninja"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 1200,000!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Apprentice"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 100 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Peter Pan"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 2000 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Slash Madman"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 30000 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Master"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 1 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Brucee Lee"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 24 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Apprentice"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 100 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Peter Pan"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 2000 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Slash Madman"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Finish 30000 slashes!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Ninja Master"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 1 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Brucee Lee"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Game time reach 24 hour!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Lords of Kongfu"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Get 20,000 score in level 1!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","The Flash"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 600,000!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Lords of Kongfu"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Get 20,000 score in level 1!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","The Flash"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 600,000!  (0%)"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Invincible Ninja"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Total score reach 1200,000!  (0%)"
