"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: /system/fonts/DroidSerif-Regular.ttf"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","stopMusic"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","Sound","playMusic"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/music1.mp3 = 2130903105"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_back_jpg","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b1_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b2_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin1_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin3_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin_break_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b3_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b4_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin2_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin4_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_pause_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_menu_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_play_png","3"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","stopMusic"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","Sound","playMusic"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/music1.mp3 = 2130903105"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","EGL","Matched depth + stencil : 1"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","stopMusic"
