"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action down"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action up"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9807bcf"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2814.3716][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@287f95c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2833.6497][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ddab53a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2890.841][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e3305eb"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2923.6138][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6494f48"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2949.3179][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d0ee1e1"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2988.5164][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d2eeb06"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@53a15c7"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b4817f4"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@fb6bb1d"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@33eb192"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4b84763"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1c8bf60"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@108ec19"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d1254de"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@85df6bf"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@7ea718c"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@bb330d5"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@deae0ea"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c853fdb"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c931a78"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d830551"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a0e21b6"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f0dfeb7"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@51b6624"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action down"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action up"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9a1a58d"
"<android.graphics.Matrix: void setTranslate(float,float)>","-2.1989884","-14.015874"
"<android.graphics.Matrix: void setRotate(float,float,float)>","0.0","1796.8711","635.10913"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","-4.397977","-27.031748"
"<android.graphics.Matrix: void setRotate(float,float,float)>","30.0","1794.6721","622.09326"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@252a342"
"<android.graphics.Matrix: void setTranslate(float,float)>","-6.5969653","-39.047623"
"<android.graphics.Matrix: void setRotate(float,float,float)>","60.0","1792.4731","610.0774"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","-8.795954","-50.063496"
"<android.graphics.Matrix: void setRotate(float,float,float)>","90.0","1790.2742","599.0615"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --10"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.graphics.Matrix: void setTranslate(float,float)>","-10.994942","-60.07937"
"<android.graphics.Matrix: void setRotate(float,float,float)>","120.0","1788.075","589.04565"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","-13.19393","-69.095245"
"<android.graphics.Matrix: void setRotate(float,float,float)>","150.0","1785.876","580.0298"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1f9cf53"
"<android.graphics.Matrix: void setTranslate(float,float)>","-15.392918","-77.11112"
"<android.graphics.Matrix: void setRotate(float,float,float)>","180.0","1783.677","572.01385"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1bac090"
"<android.graphics.Matrix: void setTranslate(float,float)>","-17.591906","-84.127"
"<android.graphics.Matrix: void setRotate(float,float,float)>","210.0","1781.478","564.998"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@2900d89"
"<android.graphics.Matrix: void setTranslate(float,float)>","-19.790894","-90.142876"
"<android.graphics.Matrix: void setRotate(float,float,float)>","240.0","1779.279","558.9821"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --20"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c6bb18e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3913.86][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-21.989882","-95.15875"
"<android.graphics.Matrix: void setRotate(float,float,float)>","270.0","1777.0801","553.96625"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@bc80daf"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3973.6218][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-24.18887","-99.17463"
"<android.graphics.Matrix: void setRotate(float,float,float)>","300.0","1774.8811","549.9504"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@cb355bc"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4003.824][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-26.387857","-102.190506"
"<android.graphics.Matrix: void setRotate(float,float,float)>","330.0","1772.6821","546.9345"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@7e2f945"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4067.4414][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-28.586845","-104.20638"
"<android.graphics.Matrix: void setRotate(float,float,float)>","360.0","1770.4832","544.91864"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3f5589a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4126.5605][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-30.785833","-105.22226"
"<android.graphics.Matrix: void setRotate(float,float,float)>","0.0","1768.2842","543.9027"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@191d5cb"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4170.2573][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-32.98482","-105.23814"
"<android.graphics.Matrix: void setRotate(float,float,float)>","30.0","1766.0852","543.88684"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3e11a8"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4195.319][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-35.18381","-104.25401"
"<android.graphics.Matrix: void setRotate(float,float,float)>","60.0","1763.8862","544.871"
"<android.graphics.Matrix: void setTranslate(float,float)>","-37.3828","-102.26989"
"<android.graphics.Matrix: void setRotate(float,float,float)>","90.0","1761.6873","546.8551"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@406466"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4239.016][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-39.58179","-99.28577"
"<android.graphics.Matrix: void setRotate(float,float,float)>","120.0","1759.4883","549.83923"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6e603a7"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4259.579][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-41.78078","-95.30164"
"<android.graphics.Matrix: void setRotate(float,float,float)>","150.0","1757.2893","553.82336"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f36a054"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4286.5684][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-43.97977","-90.31752"
"<android.graphics.Matrix: void setRotate(float,float,float)>","180.0","1755.0903","558.8075"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4140bfd"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4310.9873][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-46.17876","-84.3334"
"<android.graphics.Matrix: void setRotate(float,float,float)>","210.0","1752.8914","564.7916"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ade60f2"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4350.186][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-48.37775","-77.34927"
"<android.graphics.Matrix: void setRotate(float,float,float)>","240.0","1750.6921","571.77576"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f653343"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4366.251][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-50.57674","-69.36515"
"<android.graphics.Matrix: void setRotate(float,float,float)>","270.0","1748.4932","579.7598"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c876dc0"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4393.24][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-52.77573","-60.381023"
"<android.graphics.Matrix: void setRotate(float,float,float)>","300.0","1746.2942","588.74396"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b9a6af9"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4411.233][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-54.97472","-50.396896"
"<android.graphics.Matrix: void setRotate(float,float,float)>","330.0","1744.0952","598.7281"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@2ed9a3e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4435.652][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-57.17371","-39.41277"
"<android.graphics.Matrix: void setRotate(float,float,float)>","360.0","1741.8962","609.7122"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e1dc09f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4454.287][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-59.3727","-27.428642"
"<android.graphics.Matrix: void setRotate(float,float,float)>","0.0","1739.6973","621.69635"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d55a5ec"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4485.7744][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-61.57169","-14.444516"
"<android.graphics.Matrix: void setRotate(float,float,float)>","30.0","1737.4983","634.6805"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@68dbdb5"
